:ID,:LABEL,lemma,annotator,line_id,line_text
367,HUMAN,कुल,4,1,https://archive.org/details/dli.ernet.199817/
368,TOWN,कुलिङ्गा 1,4,1,https://archive.org/details/dli.ernet.199817/
369,COUNTRY,शरदण्ड,4,1,https://archive.org/details/dli.ernet.199817/
371,RIVER,कुलिङ्गा 2,4,1,https://archive.org/details/dli.ernet.199817/
372,MAHARSHI,विश्रवा,4,1,https://archive.org/details/dli.ernet.199817/
373,BRAHMANA,कुश 1,4,1,https://archive.org/details/dli.ernet.199817/
374,HUMAN,कुशाम्ब,4,1,https://archive.org/details/dli.ernet.199817/
375,HUMAN,कुशनाभ,4,1,https://archive.org/details/dli.ernet.199817/
376,HUMAN,असूर्तरजस,4,1,https://archive.org/details/dli.ernet.199817/
377,HUMAN,वसु,4,1,https://archive.org/details/dli.ernet.199817/
378,MAHARSHI,कुशध्वज 1,4,1,https://archive.org/details/dli.ernet.199817/
379,MAHARSHI,बृहस्पति,4,1,https://archive.org/details/dli.ernet.199817/
380,HUMAN,वेदवती,4,1,https://archive.org/details/dli.ernet.199817/
381,TAPOVAN,कुशप्लव,4,1,https://archive.org/details/dli.ernet.199817/
382,DEVI,दिति,4,1,https://archive.org/details/dli.ernet.199817/
383,RAKSHASA,दैत्य,4,1,https://archive.org/details/dli.ernet.199817/
384,TAPASYA,तपस,4,1,https://archive.org/details/dli.ernet.199817/
385,CAPITAL,कुशावती,4,1,https://archive.org/details/dli.ernet.199817/
386,TOWN,कौशाम्बी,4,1,https://archive.org/details/dli.ernet.199817/
387,HUMAN,कुशाश्व,4,1,https://archive.org/details/dli.ernet.199817/
388,HUMAN,सहदेव,4,1,https://archive.org/details/dli.ernet.199817/
389,RISHI,कौशिक 1,4,1,https://archive.org/details/dli.ernet.199817/
390,COUNTRY,कौशिक 2,4,1,https://archive.org/details/dli.ernet.199817/
391,MAHARSHI,कौशेय,4,1,https://archive.org/details/dli.ernet.199817/
392,MANI,कौस्तुभ,4,1,https://archive.org/details/dli.ernet.199817/
393,PRAJAPATI,क्रतु,4,1,https://archive.org/details/dli.ernet.199817/
394,MONKEY,क्रथन,4,1,https://archive.org/details/dli.ernet.199817/
395,MONKEY,क्रोधन,4,1,https://archive.org/details/dli.ernet.199817/
396,FOREST,क्रौञ्च 1,4,1,https://archive.org/details/dli.ernet.199817/
397,MOUNTAIN,क्रौञ्च 2,4,1,https://archive.org/details/dli.ernet.199817/
398,HUMAN,क्रौञ्ची,4,1,https://archive.org/details/dli.ernet.199817/
399,HUMAN,ताम्रा,4,1,https://archive.org/details/dli.ernet.199817/
400,SEA,क्षीरोद,4,1,https://archive.org/details/dli.ernet.199817/
401,DEVINE_JUICE,अमृत,4,1,https://archive.org/details/dli.ernet.199817/
404,GANA,असुर,4,1,https://archive.org/details/dli.ernet.199817/
406,RIVER,कौशिकी,4,1,https://archive.org/details/dli.ernet.199817/
407,PRINCE,कुशी,4,1,https://archive.org/details/dli.ernet.199817/
408,RESIDENTIAL_PLACE,आश्रम 1,4,1,https://archive.org/details/dli.ernet.199817/
409,MAHARSHI,वाल्मीकि,4,1,https://archive.org/details/dli.ernet.199817/
410,DEVI,कृत्तिका,4,1,https://archive.org/details/dli.ernet.199817/
411,GOD,कार्तिकेय,4,1,https://archive.org/details/dli.ernet.199817/
412,PRAJAPATI,कृशाश्व,4,1,https://archive.org/details/dli.ernet.199817/
413,WEAPON,शस्त्र,4,1,https://archive.org/details/dli.ernet.199817/
414,MOUNTAIN,कृष्णगिरि,4,1,https://archive.org/details/dli.ernet.199817/
415,MONKEY,रम्भ,4,1,https://archive.org/details/dli.ernet.199817/
416,RIVER,कृष्णवेणी,4,1,https://archive.org/details/dli.ernet.199817/
417,COUNTRY,केकय,4,1,https://archive.org/details/dli.ernet.199817/
419,COUNTRY,केरल,4,1,https://archive.org/details/dli.ernet.199817/
420,HUMAN,केशिनी 1,4,1,https://archive.org/details/dli.ernet.199817/
421,RIVER,केशिनी 2,4,1,https://archive.org/details/dli.ernet.199817/
423,RAKSHASHI,कैकसी,4,1,https://archive.org/details/dli.ernet.199817/
424,DAITYA,कैटभ,4,1,https://archive.org/details/dli.ernet.199817/
425,LAKE,मानस,4,1,https://archive.org/details/dli.ernet.199817/
426,MOUNTAIN,कैलास,4,1,https://archive.org/details/dli.ernet.199817/
467,KINGDOM,कोशल,4,1,https://archive.org/details/dli.ernet.199817/
427,COUNTRY,कोशल,4,1,https://archive.org/details/dli.ernet.199817/
428,RIVER,सरयु,4,1,https://archive.org/details/dli.ernet.199817/
429,KING,भानुमान्,4,1,https://archive.org/details/dli.ernet.199817/
430,DISTRICT,कोशकार,4,1,https://archive.org/details/dli.ernet.199817/
431,RAKSHASHI,शूर्पणखा,4,1,https://archive.org/details/dli.ernet.199817/
432,CITY,शृङ्गवेरपुर,4,1,https://archive.org/details/dli.ernet.199817/
433,RIVER,तमसा,4,1,https://archive.org/details/dli.ernet.199817/
434,MONKEY,गज,4,1,https://archive.org/details/dli.ernet.199817/
435,DEITY,गन्धर्व,4,1,https://archive.org/details/dli.ernet.199817/
436,YAJNA,पुत्रेष्टि,4,1,https://archive.org/details/dli.ernet.199817/
437,DAITYA,गन्धर्वी,4,1,https://archive.org/details/dli.ernet.199817/
438,DEVI,सुरभी,4,1,https://archive.org/details/dli.ernet.199817/
439,ANIMAL,अश्वाः,4,1,https://archive.org/details/dli.ernet.199817/
440,KING,गय,4,1,https://archive.org/details/dli.ernet.199817/
441,COUNTRY,गया,4,1,https://archive.org/details/dli.ernet.199817/
442,RISHI,गर्ग,4,1,https://archive.org/details/dli.ernet.199817/
443,MONKEY,गवय,4,1,https://archive.org/details/dli.ernet.199817/
444,RANK,यूथपति,4,1,https://archive.org/details/dli.ernet.199817/
445,MONKEY,गवाक्ष,4,1,https://archive.org/details/dli.ernet.199817/
446,RESIDENTIAL_PLACE,भवन,4,1,https://archive.org/details/dli.ernet.199817/
447,HUMAN,गाधि,4,1,https://archive.org/details/dli.ernet.199817/
448,MONKEY,गन्धमादन,4,1,https://archive.org/details/dli.ernet.199817/
449,CITY,गान्धार,4,1,https://archive.org/details/dli.ernet.199817/
450,RISHI,गार्ग्य,4,1,https://archive.org/details/dli.ernet.199817/
451,HUMAN,युधाजित्,4,1,https://archive.org/details/dli.ernet.199817/
453,RISHI,गालव,4,1,https://archive.org/details/dli.ernet.199817/
454,GANDHARVA,ग्रामणी,4,1,https://archive.org/details/dli.ernet.199817/
456,TOWN,गिरिव्रज 1,4,1,https://archive.org/details/dli.ernet.199817/
457,TOWN,वसुमती,4,1,https://archive.org/details/dli.ernet.199817/
458,HUMAN,गिरिव्रज 2,4,1,https://archive.org/details/dli.ernet.199817/
459,TRIBE,गुह,4,1,https://archive.org/details/dli.ernet.199817/
460,DEMIGOD,गुह्यक,4,1,https://archive.org/details/dli.ernet.199817/
461,TOWN,गोकर्ण,4,1,https://archive.org/details/dli.ernet.199817/
462,RIVER,गोदावरी,4,1,https://archive.org/details/dli.ernet.199817/
463,FOREST,पञ्चवटी,4,1,https://archive.org/details/dli.ernet.199817/
464,GANDHARVA,गोप,4,1,https://archive.org/details/dli.ernet.199817/
465,PIER,गोप्रतार,4,1,https://archive.org/details/dli.ernet.199817/
466,RIVER,गोमती,4,1,https://archive.org/details/dli.ernet.199817/
468,HUMAN,गोमुख,4,1,https://archive.org/details/dli.ernet.199817/
469,HUMAN,मातलि,4,1,https://archive.org/details/dli.ernet.199817/
470,GANDHARVA,गोलभ,4,1,https://archive.org/details/dli.ernet.199817/
471,PRIEST,गौतम 1,4,1,https://archive.org/details/dli.ernet.199817/
472,TOWN,मिथिला,4,1,https://archive.org/details/dli.ernet.199817/
473,RAKSHASA,घन,4,1,https://archive.org/details/dli.ernet.199817/
474,APSARA,घृताची,4,1,https://archive.org/details/dli.ernet.199817/
475,RAKSHASA,घोर,4,1,https://archive.org/details/dli.ernet.199817/
476,RAKSHASA,चक्र,4,1,https://archive.org/details/dli.ernet.199817/
477,HILL,चक्रवान्,4,1,https://archive.org/details/dli.ernet.199817/
478,MONKEY,चण्ड,4,1,https://archive.org/details/dli.ernet.199817/
479,SOCIETY_CLASS,चण्डाल,4,1,https://archive.org/details/dli.ernet.199817/
480,RAKSHASHI,चण्डोदरी,4,1,https://archive.org/details/dli.ernet.199817/
481,FOREST,चन्दनवन,4,1,https://archive.org/details/dli.ernet.199817/
482,ANIMAL,वानराः,4,1,https://archive.org/details/dli.ernet.199817/
483,RANGE_OF_HILLS,चन्द्र,4,1,https://archive.org/details/dli.ernet.199817/
484,HUMAN,चन्द्र 1,4,1,https://archive.org/details/dli.ernet.199817/
488,PLACE,चन्द्रकान्त,4,1,https://archive.org/details/dli.ernet.199817/
486,DEVINE_PLACE,मल्लभूमि,4,1,https://archive.org/details/dli.ernet.199817/
487,HUMAN,चन्द्रकेतु,4,1,https://archive.org/details/dli.ernet.199817/
490,COUNTRY,चन्द्रचित्रा,4,1,https://archive.org/details/dli.ernet.199817/
491,TRIBE,चरण,4,1,https://archive.org/details/dli.ernet.199817/
492,ANIMAL,वानरसन्तान,4,1,https://archive.org/details/dli.ernet.199817/
493,HILL,चित्रकूट,4,1,https://archive.org/details/dli.ernet.199817/
494,HUMAN,चित्ररथ 1,4,1,https://archive.org/details/dli.ernet.199817/
495,GARDEN,चित्ररथ 2,4,1,https://archive.org/details/dli.ernet.199817/
496,FOREST,चित्ररथ 3,4,1,https://archive.org/details/dli.ernet.199817/
497,HUMAN,चूलिन्,4,1,https://archive.org/details/dli.ernet.199817/
498,GANDHARVI,सोमदा,4,1,https://archive.org/details/dli.ernet.199817/
499,COUNTRY,चोल,4,1,https://archive.org/details/dli.ernet.199817/
502,MOUNTAIN,हिमालय,4,1,https://archive.org/details/dli.ernet.199817/
503,MAHARSHI,भृगु,4,1,https://archive.org/details/dli.ernet.199817/
504,RAKSHASHI,छायाग्राह,4,1,https://archive.org/details/dli.ernet.199817/
505,TOWN,जटापुर,4,1,https://archive.org/details/dli.ernet.199817/
506,SNAKE,जटी,4,1,https://archive.org/details/dli.ernet.199817/
507,HUMAN,मिथि,4,1,https://archive.org/details/dli.ernet.199817/
508,HUMAN,जनक 2,4,1,https://archive.org/details/dli.ernet.199817/
509,HUMAN,जनमेजय,4,1,https://archive.org/details/dli.ernet.199817/
510,PLACE,जनस्थान,4,1,https://archive.org/details/dli.ernet.199817/
511,RISHI,परशुराम,4,1,https://archive.org/details/dli.ernet.199817/
512,BOW,वैष्णव,4,1,https://archive.org/details/dli.ernet.199817/
513,RAKSHASA,जम्बुमाली,4,1,https://archive.org/details/dli.ernet.199817/
514,CONTINENT,जम्बूद्वीप,4,1,https://archive.org/details/dli.ernet.199817/
515,MOUNTAIN,सौमनस,4,1,https://archive.org/details/dli.ernet.199817/
516,HUMAN,पुत्राः 1,4,1,https://archive.org/details/dli.ernet.199817/
517,VILLAGE,जम्बूप्रस्थ,4,1,https://archive.org/details/dli.ernet.199817/
518,MONKEY,जम्भ,4,1,https://archive.org/details/dli.ernet.199817/
519,COUNTRY,लङ्का,4,1,https://archive.org/details/dli.ernet.199817/
520,HUMAN,जयन्त 1,4,1,https://archive.org/details/dli.ernet.199817/
521,HUMAN,जयन्त 2,4,1,https://archive.org/details/dli.ernet.199817/
523,GOD,जयन्त 3,4,1,https://archive.org/details/dli.ernet.199817/
524,GODDESS,शची,4,1,https://archive.org/details/dli.ernet.199817/
525,DEVI,जया,4,1,https://archive.org/details/dli.ernet.199817/
526,SEA,जलोद,4,1,https://archive.org/details/dli.ernet.199817/
527,DEVINE_FIRE,बडवाग्नि,4,1,https://archive.org/details/dli.ernet.199817/
528,RISHI,और्व,4,1,https://archive.org/details/dli.ernet.199817/
529,RAKSHASA,जव,4,1,https://archive.org/details/dli.ernet.199817/
530,RAKSHASA,विराध,4,1,https://archive.org/details/dli.ernet.199817/
531,RISHI,जह्नु,4,1,https://archive.org/details/dli.ernet.199817/
532,HUMAN,जाबाली,4,1,https://archive.org/details/dli.ernet.199817/
533,HUMAN,जाबालि,4,1,https://archive.org/details/dli.ernet.199817/
534,MONKEY,ज्योतिर्मुख,4,1,https://archive.org/details/dli.ernet.199817/
536,HUMAN,तक्ष,4,1,https://archive.org/details/dli.ernet.199817/
537,SNAKE,तक्षक,4,1,https://archive.org/details/dli.ernet.199817/
538,TOWN,तक्षशिला,4,1,https://archive.org/details/dli.ernet.199817/
539,RAKSHASA,तपन,4,1,https://archive.org/details/dli.ernet.199817/
541,MONKEY,तरसा,4,1,https://archive.org/details/dli.ernet.199817/
542,RAKSHASA,सुन्द,4,1,https://archive.org/details/dli.ernet.199817/
543,RIVER,ताम्रपर्णी,4,1,https://archive.org/details/dli.ernet.199817/
544,TOWN,किष्किन्धा,4,1,https://archive.org/details/dli.ernet.199817/
545,MONKEY,तारा 1,4,1,https://archive.org/details/dli.ernet.199817/
546,MONKEY,तारेय,4,1,https://archive.org/details/dli.ernet.199817/
547,DEVINE_BIRD,तार्क्ष्य,4,1,https://archive.org/details/dli.ernet.199817/
548,MONKEY,वानरसन्तान 1,4,1,https://archive.org/details/dli.ernet.199817/
549,RAKSHASA,तिमिध्वज,4,1,https://archive.org/details/dli.ernet.199817/
550,RAKSHASA,शम्बर,4,1,https://archive.org/details/dli.ernet.199817/
551,GANDHARVA,तुम्बुरु,4,1,https://archive.org/details/dli.ernet.199817/
552,RISHI,भरद्वाज,4,1,https://archive.org/details/dli.ernet.199817/
553,RAJARSHI,तृणबिन्दु,4,1,https://archive.org/details/dli.ernet.199817/
554,VILLAGE,तोरण,4,1,https://archive.org/details/dli.ernet.199817/
555,HILL,त्रिकुट,4,1,https://archive.org/details/dli.ernet.199817/
556,BRAHMANA,त्रिजट,4,1,https://archive.org/details/dli.ernet.199817/
557,RAKSHASHI,त्रिजटा,4,1,https://archive.org/details/dli.ernet.199817/
558,VIMANA,पुष्पक,4,1,https://archive.org/details/dli.ernet.199817/
559,BUNCH_OF_CITIES,त्रिपुर,4,1,https://archive.org/details/dli.ernet.199817/
560,LOKA,स्वर्ग,4,1,https://archive.org/details/dli.ernet.199817/
561,RAKSHASA,त्रिशिरा 1,4,1,https://archive.org/details/dli.ernet.199817/
562,RAKSHASA,त्रिशिरा 2,4,1,https://archive.org/details/dli.ernet.199817/
563,ADITYA,त्वष्टा,4,1,https://archive.org/details/dli.ernet.199817/
564,DEVI,सुप्रभा,4,1,https://archive.org/details/dli.ernet.199817/
565,RAKSHASA,दण्ड 1,4,1,https://archive.org/details/dli.ernet.199817/
566,HUMAN,दण्ड 2,4,1,https://archive.org/details/dli.ernet.199817/
567,TOWN,मधुमन्त,4,1,https://archive.org/details/dli.ernet.199817/
568,DEMIGOD,दण्डिन्,4,1,https://archive.org/details/dli.ernet.199817/
569,MONKEY,दधिवक्त्र,4,1,https://archive.org/details/dli.ernet.199817/
570,DEVI,दानू,4,1,https://archive.org/details/dli.ernet.199817/
571,HUMAN,दन्तवक्त्र,4,1,https://archive.org/details/dli.ernet.199817/
573,HUMAN,भीम,4,1,https://archive.org/details/dli.ernet.199817/
574,HUMAN,दमयन्ती,4,1,https://archive.org/details/dli.ernet.199817/
575,HUMAN,नैषध,4,1,https://archive.org/details/dli.ernet.199817/
576,COUNTRY,दरद,4,1,https://archive.org/details/dli.ernet.199817/
577,MONKEY,दरीमुख,4,1,https://archive.org/details/dli.ernet.199817/
578,MOUNTAIN,दुर्दर,4,1,https://archive.org/details/dli.ernet.199817/
579,RESIDENTIAL_PLACE,आश्रम 2,4,1,https://archive.org/details/dli.ernet.199817/
580,CLUSTER_OF_TOWNS,दशार्ण,4,1,https://archive.org/details/dli.ernet.199817/
581,LAND,दाक्षिणात्य,4,1,https://archive.org/details/dli.ernet.199817/
582,RACE,दानवाः,4,1,https://archive.org/details/dli.ernet.199817/
583,HILL,शिशिर,4,1,https://archive.org/details/dli.ernet.199817/
584,HUMAN,दिलिप,4,1,https://archive.org/details/dli.ernet.199817/
585,HUMAN,दीर्घायु,4,1,https://archive.org/details/dli.ernet.199817/
586,ASURA,दुन्दुभि 1,4,1,https://archive.org/details/dli.ernet.199817/
587,ASURA,मायाविन्,4,1,https://archive.org/details/dli.ernet.199817/
588,ASURA,दुन्दुभि 2,4,1,https://archive.org/details/dli.ernet.199817/
589,ASURA,मय,4,1,https://archive.org/details/dli.ernet.199817/
590,ASURA,हेमा,4,1,https://archive.org/details/dli.ernet.199817/
591,ASURA,मन्दोदरी,4,1,https://archive.org/details/dli.ernet.199817/
592,RAKSHASA,दुर्जय,4,1,https://archive.org/details/dli.ernet.199817/
593,RAKSHASA,दुर्धर 1,4,1,https://archive.org/details/dli.ernet.199817/
594,MONKEY,दुर्धर 2,4,1,https://archive.org/details/dli.ernet.199817/
595,TYPE_OF_GOD,वसु 1,4,1,https://archive.org/details/dli.ernet.199817/
596,RAKSHASA,दुर्धर्ष,4,1,https://archive.org/details/dli.ernet.199817/
597,RAKSHASA,समुन्नत,4,1,https://archive.org/details/dli.ernet.199817/
598,MONKEY,दुर्मुख 1,4,1,https://archive.org/details/dli.ernet.199817/
599,RAKSHASA,दुर्मुख 2,4,1,https://archive.org/details/dli.ernet.199817/
600,RAKSHASHI,दुर्मुखी,4,1,https://archive.org/details/dli.ernet.199817/
601,RISHI,दुर्वासा,4,1,https://archive.org/details/dli.ernet.199817/
602,KING,दुष्यन्त,4,1,https://archive.org/details/dli.ernet.199817/
603,RAKSHASA,दूषण,4,1,https://archive.org/details/dli.ernet.199817/
604,HUMAN,दृढनेत्र,4,1,https://archive.org/details/dli.ernet.199817/
605,GANA,देवाः,4,1,https://archive.org/details/dli.ernet.199817/
606,HUMAN,देवमीढ,4,1,https://archive.org/details/dli.ernet.199817/
607,HUMAN,कीर्तिरथ,4,1,https://archive.org/details/dli.ernet.199817/
608,HUMAN,विवुध,4,1,https://archive.org/details/dli.ernet.199817/
609,HUMAN,देवयानी,4,1,https://archive.org/details/dli.ernet.199817/
610,HUMAN,देवरात 1,4,1,https://archive.org/details/dli.ernet.199817/
611,HUMAN,निमि,4,1,https://archive.org/details/dli.ernet.199817/
612,HUMAN,देवरात 2,4,1,https://archive.org/details/dli.ernet.199817/
613,HUMAN,बृहद्रथ,4,1,https://archive.org/details/dli.ernet.199817/
614,DEVI,देववती,4,1,https://archive.org/details/dli.ernet.199817/
615,RAKSHASA,सुकेश,4,1,https://archive.org/details/dli.ernet.199817/
617,DEVI,देववर्णिनी,4,1,https://archive.org/details/dli.ernet.199817/
618,RANGE_OF_HILLS,देवसख,4,1,https://archive.org/details/dli.ernet.199817/
619,RAKSHASA,देवान्तक,4,1,https://archive.org/details/dli.ernet.199817/
620,PLACE,द्राविड,4,1,https://archive.org/details/dli.ernet.199817/
621,COUNTRY,द्रुमकुल्य,4,1,https://archive.org/details/dli.ernet.199817/
622,HILL,द्रोण,4,1,https://archive.org/details/dli.ernet.199817/
623,RAKSHASA,द्विजिह्व,4,1,https://archive.org/details/dli.ernet.199817/
624,RAKSHASA,दंष्ट्र,4,1,https://archive.org/details/dli.ernet.199817/
625,DOCTOR,धन्वन्तरि,4,1,https://archive.org/details/dli.ernet.199817/
626,GOD,धर्म,4,1,https://archive.org/details/dli.ernet.199817/
627,HUMAN,धर्मपाल,4,1,https://archive.org/details/dli.ernet.199817/
628,RISHI,धर्मभृत्,4,1,https://archive.org/details/dli.ernet.199817/
629,LAKE,पञ्चाप्सर,4,1,https://archive.org/details/dli.ernet.199817/
630,VILLAGE,धर्मवर्धन,4,1,https://archive.org/details/dli.ernet.199817/
631,RIVER,कुटिकोष्ठिका,4,1,https://archive.org/details/dli.ernet.199817/
632,TOWN,धर्मारण्य,4,1,https://archive.org/details/dli.ernet.199817/
633,RAKSHASHI,धान्यमालिनी,4,1,https://archive.org/details/dli.ernet.199817/
634,HILL,धूम्रगिरि,4,1,https://archive.org/details/dli.ernet.199817/
635,RAKSHASA,धूम्राक्ष,4,1,https://archive.org/details/dli.ernet.199817/
636,HUMAN,सुचन्द्र,4,1,https://archive.org/details/dli.ernet.199817/
637,HUMAN,धूम्राश्व,4,1,https://archive.org/details/dli.ernet.199817/
638,HUMAN,सृञ्जय,4,1,https://archive.org/details/dli.ernet.199817/
640,HUMAN,धृतराष्ट्री,4,1,https://archive.org/details/dli.ernet.199817/
641,BIRD,हंस,4,1,https://archive.org/details/dli.ernet.199817/
642,HUMAN,धृति,4,1,https://archive.org/details/dli.ernet.199817/
643,HUMAN,धृष्टकेतु,4,1,https://archive.org/details/dli.ernet.199817/
644,HUMAN,सुधृति,4,1,https://archive.org/details/dli.ernet.199817/
645,HUMAN,हर्यश्व,4,1,https://archive.org/details/dli.ernet.199817/
646,HUMAN,धृष्टि,4,1,https://archive.org/details/dli.ernet.199817/
647,RISHI,धौम्य,4,1,https://archive.org/details/dli.ernet.199817/
648,RAKSHASA,ध्वजग्रीव,4,1,https://archive.org/details/dli.ernet.199817/
649,DEVI,नता,4,1,https://archive.org/details/dli.ernet.199817/
650,DEVI,शुकी,4,1,https://archive.org/details/dli.ernet.199817/
651,HUMAN,नन्दन 1,4,1,https://archive.org/details/dli.ernet.199817/
652,FOREST,नन्दन 2,4,1,https://archive.org/details/dli.ernet.199817/
653,GOD,नन्दिन्,4,1,https://archive.org/details/dli.ernet.199817/
655,TOWN,नन्दीग्राम,4,1,https://archive.org/details/dli.ernet.199817/
656,DAITYA,नमुचि 1,4,1,https://archive.org/details/dli.ernet.199817/
657,RISHI,नमुचि 2,4,1,https://archive.org/details/dli.ernet.199817/
658,HUMAN,नरक 1,4,1,https://archive.org/details/dli.ernet.199817/
659,HUMAN,कालका,4,1,https://archive.org/details/dli.ernet.199817/
660,HILL,वराह,4,1,https://archive.org/details/dli.ernet.199817/
662,TOWN,प्राग्ज्योतिष,4,1,https://archive.org/details/dli.ernet.199817/
663,RAKSHASA,नरक 2,4,1,https://archive.org/details/dli.ernet.199817/
664,CLASS_OF_KIRATA,नरव्याघ्र,4,1,https://archive.org/details/dli.ernet.199817/
665,RAKSHASA,नरान्तक,4,1,https://archive.org/details/dli.ernet.199817/
667,MONKEY,नल,4,1,https://archive.org/details/dli.ernet.199817/
668,GOD,विश्वकर्मा,4,1,https://archive.org/details/dli.ernet.199817/
669,HUMAN,नलकुबेर/नलकुबर,4,1,https://archive.org/details/dli.ernet.199817/
670,NYMPH,रम्भा,4,1,https://archive.org/details/dli.ernet.199817/
671,RIVER,नलिनी,4,1,https://archive.org/details/dli.ernet.199817/
672,LAKE,विन्दु,4,1,https://archive.org/details/dli.ernet.199817/
673,DEVA,नहुष 1,4,1,https://archive.org/details/dli.ernet.199817/
674,NYMPH,नागदत्ता,4,1,https://archive.org/details/dli.ernet.199817/
675,DEVA,नागराज,4,1,https://archive.org/details/dli.ernet.199817/
676,TEMPLE,मन्दिर,4,1,https://archive.org/details/dli.ernet.199817/
677,DEVA,नारद,4,1,https://archive.org/details/dli.ernet.199817/
678,HOLY_PLACE,निकुम्भिला,4,1,https://archive.org/details/dli.ernet.199817/
679,DEVI,निद्रा,4,1,https://archive.org/details/dli.ernet.199817/
680,CLASS_OF_DAITYAS,निवात,4,1,https://archive.org/details/dli.ernet.199817/
681,RISHI,निशाकर,4,1,https://archive.org/details/dli.ernet.199817/
682,HILL,विन्ध्य,4,1,https://archive.org/details/dli.ernet.199817/
683,RAKSHASA,निशुम्भक,4,1,https://archive.org/details/dli.ernet.199817/
684,TRIBE,निषाद,4,1,https://archive.org/details/dli.ernet.199817/
685,BIRD,क्रौञ्च 3,4,1,https://archive.org/details/dli.ernet.199817/
686,KING,नृग,4,1,https://archive.org/details/dli.ernet.199817/
687,RISHI,नृषङ्गु,4,1,https://archive.org/details/dli.ernet.199817/
688,RAKSHASA,पञ्चजन,4,1,https://archive.org/details/dli.ernet.199817/
689,NIDHI,पद्म 1,4,1,https://archive.org/details/dli.ernet.199817/
690,REGIONAL_ELEPHANT,पद्म 2,4,1,https://archive.org/details/dli.ernet.199817/
691,HILL,पद्माचल,4,1,https://archive.org/details/dli.ernet.199817/
692,MONKEY,पनस 1,4,1,https://archive.org/details/dli.ernet.199817/
693,HILL,पारियात्र,4,1,https://archive.org/details/dli.ernet.199817/
694,RAKSHASA,पनस 2,4,1,https://archive.org/details/dli.ernet.199817/
695,LAKE,पम्पा,4,1,https://archive.org/details/dli.ernet.199817/
696,RAKSHASA,परुस,4,1,https://archive.org/details/dli.ernet.199817/
697,EPITHET,पर्जन्य,4,1,https://archive.org/details/dli.ernet.199817/
698,MONKEY,शरभ,4,1,https://archive.org/details/dli.ernet.199817/
699,RISHI,पर्वत,4,1,https://archive.org/details/dli.ernet.199817/
700,MILITARY,पह्लवा(बहु.),4,1,https://archive.org/details/dli.ernet.199817/
701,DEVINE_COW,सुरभि,4,1,https://archive.org/details/dli.ernet.199817/
702,COUNTRY,पाञ्चाल,4,1,https://archive.org/details/dli.ernet.199817/
703,TOWN,पाण्ड्य 1,4,1,https://archive.org/details/dli.ernet.199817/
704,COUNTRY,पाण्ड्य 2,4,1,https://archive.org/details/dli.ernet.199817/
705,SEA,पश्चिमसमुद्र,4,1,https://archive.org/details/dli.ernet.199817/
706,RIVER,पावनी,4,1,https://archive.org/details/dli.ernet.199817/
707,DEMIGOD,पिङ्गल,4,1,https://archive.org/details/dli.ernet.199817/
708,LOKA,पितृलोक,4,1,https://archive.org/details/dli.ernet.199817/
709,DEMON,पिशाच,4,1,https://archive.org/details/dli.ernet.199817/
710,RAKSHASA,पिशाच 1,4,1,https://archive.org/details/dli.ernet.199817/
711,NYMPH,पुण्डरीका,4,1,https://archive.org/details/dli.ernet.199817/
712,RAKSHASHI,पुञ्जिकस्थला,4,1,https://archive.org/details/dli.ernet.199817/
713,COUNTRY,पुण्ड्र 1,4,1,https://archive.org/details/dli.ernet.199817/
714,COUNTRY,पुण्ड्र 2,4,1,https://archive.org/details/dli.ernet.199817/
715,KING,पुरूरवस्,4,1,https://archive.org/details/dli.ernet.199817/
716,PRAJAPATI,पुलस्त्य,4,1,https://archive.org/details/dli.ernet.199817/
717,PRAJAPATI,पुलह,4,1,https://archive.org/details/dli.ernet.199817/
718,PRAJAPATI,प्रचेता,4,1,https://archive.org/details/dli.ernet.199817/
719,COUNTRY,पुलिन्द,4,1,https://archive.org/details/dli.ernet.199817/
720,DANAVA,पुलोमा,4,1,https://archive.org/details/dli.ernet.199817/
721,PILGRIMAGE,पुष्कर,4,1,https://archive.org/details/dli.ernet.199817/
722,HUMAN,पुष्कल,4,1,https://archive.org/details/dli.ernet.199817/
723,TOWN,पुष्कलावत,4,1,https://archive.org/details/dli.ernet.199817/
724,HILL,पुष्पितक,4,1,https://archive.org/details/dli.ernet.199817/
725,RAKSHASHI,पुष्पोत्कटा,4,1,https://archive.org/details/dli.ernet.199817/
726,RAKSHASA,प्रघस,4,1,https://archive.org/details/dli.ernet.199817/
727,RAKSHASHI,प्रघसा,4,1,https://archive.org/details/dli.ernet.199817/
728,HUMAN,पूरु,4,1,https://archive.org/details/dli.ernet.199817/
737,KINGDOM,काशी,4,1,https://archive.org/details/dli.ernet.199817/
730,ADITYA,पुषा,4,1,https://archive.org/details/dli.ernet.199817/
731,LOKA,पृथिवी,4,1,https://archive.org/details/dli.ernet.199817/
732,RAKSHASA,पृथुग्रीव,4,1,https://archive.org/details/dli.ernet.199817/
733,MONKEY,प्रजङ्घ 1,4,1,https://archive.org/details/dli.ernet.199817/
734,RAKSHASA,प्रजङ्घ 2,4,1,https://archive.org/details/dli.ernet.199817/
735,KING,प्रतर्दन,4,1,https://archive.org/details/dli.ernet.199817/
736,TOWN,प्रतिष्ठान 1,4,1,https://archive.org/details/dli.ernet.199817/
738,TOWN,प्रतिष्ठान 2,4,1,https://archive.org/details/dli.ernet.199817/
