:ID,:LABEL,lemma,auto
4459,Substance,हरीतकी,
4460,Substance,अमृता,
4461,Substance,पूतना,
4462,Substance,कायस्था,
4463,Substance,पथ्या,
4464,Substance,अभया,
4465,Substance,शिवा,
4466,Substance,श्रेयसी,
4467,Substance,चेतकी,
4468,Substance,अव्यथा,
4469,Substance,हैमवती,
4470,Substance,रोहिणी,
4471,Substance,जीवन्ती,
4472,Substance,विजया,
4473,Substance,वयस्था,
4475,Size_property,सूक्ष्म,
4474,Svaruupa_property,अस्थिमति,
4476,Svaruupa_property,मांसल,
4477,Ruupa_property,पञ्चरेखा,
4478,Ruupa_property,त्रिरेखा,
4479,Nija_roga,सर्वरोग,
4480,Karma,व्रणरोहण,
4482,Karma,शोधन,
4481,External_treatment,प्रलेप,
4483,Chuurna_kalpanaa,चूर्ण,
4484,Substance,कृष्ण-चेतकी,
4485,Substance,श्वेत-चेतकी,
4486,Quantity,एक-अङ्गुल,
4487,Quantity,षड्-अङ्गुल,
4488,Quantity,अङ्गुल,
4490,Manner_of_use,गन्ध,
4489,Qualifier,काचिद्,
4491,Manner_of_use,आस्वाद,
4492,Karma,मलभेदन,
4495,Substance,गन्धित-शिवा,
4496,Substance,आस्वादित-शिवा,
4493,Manner_of_use,दृष्टि,
4494,Manner_of_use,स्पर्श,
4497,Substance,दृष्ट-शिवा,
4498,Substance,स्पर्शित-शिवा,
4499,Substance,हस्ते-धृत-चेतकी,
4503,Individual,सुकुमार,
4502,Individual,कृश,
4500,Individual,नृप,
4501,Individual,भेषजद्विष,
4504,Qualifier,परम्,
4505,Karma,अनुलोमन,
4506,Roga,वैस्वर्य,
4507,Nija_roga,मूत्राघात,
4508,Text,स्वादुतिक्तकषायत्वात्,
4509,Text,कटुतिक्तकषायत्वात्,
4510,Text,अम्लत्वात्,
4511,Shaariirika_dosha,त्रिदोष,
4512,Karma,दोषघ्नत्व,
4513,Fruit_pulp,पथ्या-मज्जा,
4514,Fruit_peel,पथ्या-त्वक्,
4515,Substance,नव-पथ्या,
4516,Substance,अम्भसि-क्षिप्ता-निमज्जित-पथ्या,
4517,Substance,स्निग्ध-पथ्या,
4518,Substance,घना-पथ्या,
4519,Substance,वृत्ता-पथ्या,
4520,Substance,गुरू-पथ्या,
4521,Quantity,द्वि-कर्ष,
4522,Substance,द्वि-कर्ष-पथ्या,
4523,Substance,चर्वित-पथ्या,
4524,Substance,पिष्ट-पथ्या,
4525,Karma,मलशोधन,
4526,Substance,भृष्ट-पथ्या,
4527,Substance,स्विन्न-पथ्या,
4528,Karma,संग्रहण,
4529,Substance,सह-भोजन-हरीतकी,
4530,Manner_of_use,सह-भोजन,
4531,Part_of_body,इन्द्रिय,
4532,Karma,मल-विस्रंस,
4533,Karma,शकृत्-विस्रंस,
4534,Karma,मूत्र-विस्रंस,
4535,Roga,अन्न-पान-कृत-दोष,
4536,Roga,कफ-दोष,
4537,Roga,पित्त-दोष,
4538,Roga,वात-दोष,
4539,Substance,भुक्तस्य-उपरि-योजित-हरीतकी,
4540,Time_relative_to_meal,भुक्तस्य-उपरि,
4582,Mixture_of_substance,सशर्करा-हरीतकी,
4583,Mixture_of_substance,सलवण-हरीतकी,
4584,Mixture_of_substance,गुड-अन्वित-हरीतकी,
4585,Mixture_of_substance,सघृत-हरीतकी,
4586,Mixture_of_substance,गुड-अभया,
4587,Mixture_of_substance,मधु-अभया,
4588,Mixture_of_substance,कणा-अभया,
4589,Mixture_of_substance,शुण्ठी-अभया,
4590,Mixture_of_substance,शर्करा-अभया,
4591,Mixture_of_substance,सिन्धूत्थ-अभया,
4592,Substance,कणा,
4593,Substance,मधु,
4543,Affected_individual,रूक्ष,
4542,Affected_individual,कृश,
4541,Affected_individual,लङ्घनकर्शित,
4544,Affected_individual,बलवर्जित,
4545,Affected_individual,अध्व-अति-खिन्न,
4546,Affected_individual,विमुक्तरक्त,
4547,Affected_individual,गर्भवतीनारी,
4548,Affected_individual,पित्ताधिक,
4549,Substance,कर्षफल,
4550,Substance,अक्ष,
4551,Substance,बिभीतक,
4552,Substance,कलियुगालय,
4553,Substance,भूतवास,
4554,Substance,कलिद्रुम,
4555,Fruit_pulp,बिभीतक-मज्जा,
4556,Fruit_pulp,धात्री-फल-मज्जा,
4557,Fruit,धात्री-फल,
4558,Substance,आमलकी,
4559,Substance,धात्री,
4560,Substance,शिव,
4561,Substance,जातीफलरस,
4562,Substance,वृष्या,
4563,Substance,वयस्या,
4564,Substance,अमृतफल,
4565,Substance,श्रीफल,
4566,Substance,धात्रीफल,
4567,Substance,अमृता,
4568,Substance,तिष्यफला,
4569,Text,शैत्यतः,
4570,Text,माधुर्यात्,
4571,Text,कषायत्वात्,
4572,Text,रूक्षत्वात्,
4573,Fruit_pulp,फल-मज्जा,
4574,Mishraka_gana,त्रिफला,
4578,Fruit,पथ्या-फल,
4577,Fruit,बिभीतक-फल,
4579,Quantity,सम,
4580,Mishraka_gana,वरा,
4581,Mishraka_gana,फलत्रिक,
4594,Substance,नागर,
4595,Substance,विश्वभेषज,
4596,Substance,विश्व,
4597,Substance,विश्वा,
4599,Substance,शृङ्गवेर,
4598,Substance,महौषध,
4600,Substance,कटुभद्र,
4601,Substance,ऊषण,
4602,State,विबन्ध,
4603,Nija_roga,मारुत-रोग,
4604,Karma,तोय-अंश-परिशोषण,
4605,Karma,मल-सङ्ग्राहिन्,
4606,Karma,विबन्ध-भेदन,
4608,State_of_substance,आर्द्र,
4607,Substance,आर्द्रिका,
4609,Time_relative_to_meal,भोजन-अग्र,
4610,Manner_of_consumption,भोजन-अग्रे-लवण-आर्द्रक-भक्षण,
4611,Mixture_of_substance,लवण-आर्द्रक,
4612,Karma,कण्ठविशोधन,
4613,Karma,जिह्वाविशोधन,
4614,Season,निदाघ,
4615,Substance,चपला,
4616,Substance,वैदेही,
4617,Substance,कृष्णा,
4618,Substance,मागधी,
4619,Substance,पिप्पली,
4620,Substance,तीक्ष्णतण्डुला,
4621,Substance,कोला,
4622,Substance,शौण्डी,
4623,Substance,ऊषणा,
4624,Substance,उपकुल्या,
4625,Nija_roga,आममारुत,
4628,State_of_substance,शुष्क,
4626,Substance,शुष्क-पिप्पली,
4627,Substance,आर्द्र-पिप्पली,
4629,Mixture_of_substance,मधु-संयुक्त-पिप्पली,
4630,Mixture_of_substance,गुड-पिप्पली,
4631,Quantity,द्वि-गुण,
4632,Substance,द्वि-गुण-गुड,
4633,Quantity,एक-गुण,
4634,Substance,एक-गुण-पिप्पली,
4638,Substance,कृष्ण,
4636,Substance,मरिच,
4637,Substance,ऊषण,
4635,Substance,धर्मपत्तन,
4639,Substance,वेल्लज,
4640,Substance,आर्द्र-मरिच,
4641,Degree,न-अति,
4642,Karma,श्लेष्मप्रसेक,
4643,Mixture_of_substance,त्रिकटु,
4644,Mixture_of_substance,व्योष,
4645,Mixture_of_substance,त्र्यूषण,
4646,Mixture_of_substance,कटुत्रिक,
4647,Nija_roga,स्थौल्य,
4649,Substance,ऊषण,
4648,Substance,चटकाशिरस्,
4650,Substance,पिप्पलीमूल,
4651,Substance,ग्रन्थिक,
4652,Substance,कणामूल,
4653,Mixture_of_substance,चतुरूषण,
4654,Substance,ऊषणा,
4655,Substance,चविका,
4656,Substance,चव्य,
4657,Nija_roga,गुदज,
4658,Fruit,चविका-फल,
4659,Substance,गजपिप्पली,
4661,Substance,श्रेयसी,
4660,Substance,वशिर,
4662,Substance,कोलवल्ली,
4663,Substance,कपिवल्ली,
4664,Substance,गजकृष्णा,
4665,Substance,ऊषण,
4666,Substance,व्याल,
4667,Substance,पाठी,
4668,Substance,अनल,
4669,Substance,चित्रक,
4670,Mixture_of_substance,पञ्चकोल,
4671,Mixture_of_substance,षडूषण,
4676,Substance,यवानी,
4672,Substance,अजमोदिका,
4673,Substance,ब्रह्मदर्भा,
4674,Substance,उग्रगन्धा,
4675,Substance,यवानिका,
4677,Substance,यवसाह्वया,
4678,Substance,दीप्या,
4679,Substance,दीप्यका,
4680,Substance,अजमोदा,
4681,Substance,दीप्यक,
4682,Substance,मायूर,
4683,Substance,खराश्वा,
4685,Substance,कारवी,
4686,Substance,ब्रह्मकुशा,
4687,Substance,लोचमस्तक,
4688,Substance,पारसीकयवानी,
4689,Karma,मादिन्,
4690,Substance,जरण,
4691,Substance,दीर्घजीरक,
4692,Substance,अजाजि,
4694,Substance,सुगन्ध,
4693,Substance,उद्गारशोधन,
4695,Substance,कृष्णजीरक,
4696,Substance,कृष्णजीर,
4697,Substance,उपकालिका,
4698,Substance,कालिका,
4699,Substance,सुषवी,
4700,Substance,कालाजाजि,
4702,Substance,कृष्णा,
4705,Substance,कारवी,
4701,Substance,उपकुञ्चिका,
4703,Substance,पृथु,
4704,Substance,पृथ्वी,
4706,Substance,पृथ्वीका,
4707,Substance,बृहज्जीरक,
4708,Substance,कुञ्चि,
4709,Substance,उपकुञ्ची,
4712,Substance,धान्य,
4711,Substance,धाना,
4710,Substance,धानेयक,
4713,Substance,धानक,
4714,Substance,वितुन्नक,
4718,Substance,कुनटी,
4715,Substance,कुस्तुम्बुरु,
4716,Substance,छत्रा,
4717,Substance,धेनुका,
4719,Substance,आर्द्र-धान्यक,
4721,Substance,कारवी,
4720,Substance,मिसि,
4722,Substance,मधुरा,
4723,Substance,शताह्वा,
4724,Substance,शतपुष्पा,
4725,Substance,संहितछत्रिका,
4726,Substance,सितच्छत्रा,
4727,Substance,अतिलम्बी,
4730,Substance,शालेय,
4731,Substance,छत्रा,
4728,Substance,मिश्रेया,
4729,Substance,शालीन,
4732,Roga,बद्धविट्,
4733,Substance,बहुपत्रिका,
4734,Substance,दीपनी,
4735,Substance,मेथि,
4736,Substance,मेथिनी,
4737,Substance,मेथिका,
4738,Substance,गन्धफला,
4739,Substance,ज्योति,
4740,Substance,बहुबीजा,
4741,Substance,बोधिनी,
4742,Substance,कैरवी,
4743,Substance,मिश्रपुष्पा,
4744,Substance,मन्था,
4745,Substance,चन्द्रिका,
4746,Substance,वल्लरी,
4747,Substance,मुनिच्छदा,
4748,Substance,पीतबीजा,
4749,Substance,बहुपर्णी,
4750,Substance,कुञ्चिका,
4751,Substance,वन्या-मेथिका,
4754,Substance,चन्द्रिका,
4752,Substance,पशुमेहनकारिका,
4753,Substance,चर्महन्त्री,
4755,Substance,चन्द्रशूर,
4759,Substance,कारवी,
4756,Substance,सुवासरा,
4757,Substance,वासपुष्पा,
4758,Substance,भद्रा,
4760,Substance,नन्दिनी,
4761,Nija_roga,असृग्वात,
4762,Mishraka_gana,चतुर्बीज,
4763,Mishraka_gana,चतुर्बीज-चूर्ण,
4764,Manner_of_consumption,नित्य-भक्षण,
4765,Mishraka_gana,नित्य-भक्षित-चतुर्बीज-चूर्ण,
4766,Nija_roga,पवनामय,
4767,Roga,कटिव्यथा,
4768,Roga,पार्श्वशूल,
4773,Substance,हिङ्गु,
4769,Substance,रामठ,
4770,Substance,बाल्हीक,
4771,Substance,जतुक,
4772,Substance,सहस्रवेधि,
4777,Substance,उग्रगन्धा,
4774,Substance,शतपर्विका,
4775,Substance,गोलोमी,
4776,Substance,षड्ग्रन्था,
4778,Substance,वचा,
4782,Substance,मङ्गल्या,
4779,Substance,लोमशा,
4780,Substance,उग्रा,
4781,Substance,जटिला,
4783,Substance,क्षुद्रपत्री,
4784,Gandha_property,उग्र,
4785,Karma,मूत्र-विशोधन,
4786,Karma,शकृत्-विशोधन,
4787,Nija_roga,कफोन्माद,
4789,Substance,हैमवती,
4788,Substance,पारसिक-वचा,
4791,Desh,हैमवत,
4796,Substance,उग्रगन्ध-युक्त-वचा,
4797,Nija_roga,कफ-कास,
4798,Karma,मुख-शोधन,
4799,Karma,कण्ठ-शोधन,
4800,Karma,हृत्-शोधन,
4801,Substance,स्थूलग्रन्थि-युक्त-वचा,
4793,Substance,द्वीपान्तरवचा,
4794,Roga,तनुवेदना,
4795,Nija_roga,फिरङ्ग-आमय,
4802,Substance,हपुषा,
4803,Substance,विस्रा,
4804,Substance,हबुषा,
4805,Substance,अश्वत्थफला,
4806,Substance,मत्स्यगन्धा,
4807,Substance,ध्वांक्षनाशिनी,
4808,Substance,विषघ्नी,
4809,Substance,प्लीहहन्त्री,
4810,Substance,जन्तुनाशन,
4811,Substance,कृमिघ्न,
4812,Substance,विडङ्ग,
4816,Substance,तण्डुल,
4813,Substance,चित्रतण्डुल,
4814,Substance,अमोघ,
4815,Substance,वेल्ल,
4817,Substance,रामठी,
4818,Substance,जन्तुका,
4819,Substance,पलाशाख्या,
4820,Substance,नाडी-हिङ्गु,
4821,Substance,हिङ्गुनाडिका,
4822,Substance,सुवीर्या,
4823,Substance,पिण्डाह्वा,
4824,Substance,वंशपत्री,
4827,Substance,वनज,
4825,Substance,गन्धक,
4826,Substance,सानुज,
4828,Substance,सौर,
4829,Substance,सौरभ,
4830,Substance,तुम्बुरु,
4832,Roga,गुरुता,
4831,Nija_roga,ओष्ठरोग,
4833,Substance,शुभा,
4834,Substance,तुगा,
4835,Substance,तुगाक्षीरी,
4836,Substance,वांशी,
4837,Substance,वंशरोचन,
4840,Substance,शुभ्रा,
4838,Substance,वैणवी,
4839,Substance,वंशक्षीरी,
4841,Substance,वंशजा,
4842,Substance,त्वक्क्षीरी,
4843,Nija_roga,वातकृच्छ्र,
4844,Substance,अब्दिकफ,
4845,Substance,हिण्डीर,
4846,Substance,फेन,
4847,Substance,समुद्रफेन,
4848,Nija_roga,कर्णरुक्,
4849,Substance,वृद्धि,
4850,Substance,ऋद्धि,
4851,Substance,क्षीरकाकोली,
4852,Substance,काकोली,
4853,Substance,महामेदा,
4854,Substance,मेदा,
4855,Substance,ऋषभक,
4856,Substance,जीवक,
4857,Mishraka_gana,अष्टवर्ग,
4925,Location,हिमाद्रि-शिखर,
4926,Tuber,रसोन-कन्द,
4927,Tuber,ऋषभक-कन्द,
4928,Tuber,जीवक-कन्द,
4929,Substance,रसोन,
4930,Property,सार,
4931,Leaf,ऋषभक-पत्र,
4932,Leaf,जीवक-पत्र,
4933,Yantra,कूर्चक,
4934,Shrringa_gpob,वृष-शृङ्ग,
4938,Substance,मधुर,
4937,Substance,शृङ्ग,
4935,Substance,कूर्चशीर्षक,
4936,Substance,ह्रस्वाङ्ग,
4939,Location,मोरङ्ग,
4940,Substance,वनीमेदा,
4941,Tuber,महामेदा-कन्द,
4942,Tuber,आर्द्रक-कन्द,
4943,Text,नखच्छेद्यो मेदोधातुमिव स्रवेत्,
4944,Tuber,मेदा-कन्द,
4945,Substance,अध्वरा,
4946,Substance,मेदोभवा,
4947,Substance,मणिच्छिद्रा,
4948,Substance,शल्यपर्णी,
4949,Substance,देवतामणि,
4950,Substance,त्रिदन्ती,
4951,Substance,वसुच्छिद्रा,
4952,Substance,पीवरी,
4953,Gandha_property,प्रियगन्ध,
4954,Tuber,पीवरी-कन्द,
4955,Tuber,क्षीरकाकोली-कन्द,
4956,Substance,कायस्थिका,
4957,Substance,वीरा,
4958,Substance,वायसोली,
4960,Substance,वयस्था,
4959,Substance,क्षीरवल्लिका,
4961,Substance,पयस्विनी,
4962,Substance,क्षीरशुक्ला,
4963,Substance,धीरा,
4964,Substance,क्षीरिणी,
4965,Location,कोशल-अचल,
4966,Tuber,वृद्धि-कन्द,
4967,Tuber,ऋद्धि-कन्द,
4968,Tuber,श्वेत-लोमान्वित-सरन्ध्रक-वृद्धि-कन्द,
4969,Tuber,श्वेत-लोमान्वित-सरन्ध्रक-ऋद्धि-कन्द,
4970,Substance,तूल,
4971,Fruit,ऋद्धि-फल,
4972,Lakshana_property,वामावर्त,
4973,Fruit,वृद्धि-फल,
4974,Lakshana_property,दक्षिणावर्त,
4975,Substance,लक्ष्मी,
4976,Substance,सिद्धि,
4977,Substance,योग्य,
4978,Baahya_prabhaava_property,ऐश्वर्यकरत्व,
4979,Karma,गर्भप्रद,
4980,Substance,वरी,
4981,Substance,विदारी,
4982,Substance,वाराही,
4983,Substance,अश्वगन्धा,
4984,Substance,क्लीतक,
4985,Substance,यष्टीमधुक,
4986,Substance,यष्टीमधु,
4987,Substance,यष्टी,
4988,Substance,मधूलिका,
4989,Substance,क्लीतनक,
4990,Substance,रोचन,
4993,Substance,कर्कश,
4992,Substance,चन्द्र,
4991,Substance,रक्ताङ्ग,
4994,Substance,काम्पिल्ल,
4995,Substance,चतुरङ्गुल,
4996,Substance,शम्पाक,
4997,Substance,राजवृक्ष,
4998,Substance,आरग्वध,
4999,Substance,सुवर्णक,
5000,Substance,कृतमाल,
5001,Substance,व्याधिघात,
5002,Substance,आरेवत,
5003,Substance,स्वर्णभूषण,
5004,Substance,स्वर्णाङ्ग,
5005,Substance,दीर्घफल,
5006,Substance,कर्णिकार,
5007,Substance,स्रंसन-द्रव्य,
5008,Fruit,आरग्वध-फल,
5009,Substance,कटम्भरा,
5010,Substance,कृष्णभेदा,
5011,Substance,तिक्ता,
5012,Substance,कटुका,
5013,Substance,कट्वी,
5014,Substance,शकुलादनी,
5015,Substance,चक्राङ्गी,
5016,Substance,मत्स्यशकला,
5017,Substance,अशोका,
5019,Substance,रोहिणी,
5018,Substance,कटुरोहिणी,
5020,Substance,काण्डरुहा,
5021,Substance,मत्स्यपित्ता,
5022,Substance,किरातक,
5023,Substance,कटुतिक्त,
5024,Substance,कैरात,
5025,Substance,किराततिक्त,
5026,Substance,किरात,
5027,Substance,रामसेनक,
5028,Substance,भूनिम्ब,
5029,Substance,अनार्यतिक्त,
5030,Substance,काण्डतिक्त,
5031,Substance,अर्धतिक्त,
5032,Location,नेपाल,
5033,Nija_roga,सन्निपातज्वर,
5034,Substance,यव,
5035,Substance,कुटजबीज,
5036,Substance,इन्द्रयव,
5037,Substance,भद्रयव,
5038,Substance,कालिङ्ग,
5039,Substance,कलिङ्ग,
5040,Nija_roga,रक्तार्श,
5041,Nija_roga,वातास्र,
5044,Substance,पिण्ड,
5042,Substance,पिण्डीतक,
5043,Substance,नट,
5045,Substance,छर्दन,
5046,Substance,मदन,
5050,Substance,करहाट,
5048,Substance,शल्यक,
5047,Substance,विषपुष्पक,
5049,Substance,मरुबक,
5051,Substance,रसा,
5052,Substance,रसना,
5053,Substance,सुवहा,
5054,Substance,रस्या,
5055,Substance,युक्तरसा,
5056,Substance,रास्ना,
5057,Substance,श्रेयसी,
5058,Substance,सुगन्धा,
5059,Substance,सुरसा,
5060,Substance,एलापर्णी,
5061,Karma,आमपाचन,
5062,Nija_roga,समीरास्र,
5063,Nija_roga,वातशूल,
5064,Nija_roga,वातिकामय,
5065,Quantity,अशीति,
5069,Substance,सुरसा,
5066,Substance,नाकुली,
5067,Substance,गन्धनाकुली,
5068,Substance,नागसुगन्धा,
5070,Substance,विषनाशिनी,
5071,Substance,सर्पाङ्गी,
5072,Substance,भुजङ्गाक्षी,
5073,Substance,नकुलेष्टा,
5074,Visha,आखुविष,
5075,Visha,वृश्चिकविष,
5076,Visha,लूताविष,
5077,Visha,भोगिविष,
5080,Substance,अम्बष्ठा,
5078,Substance,अंबिका,
5079,Substance,अम्बालिका,
5081,Substance,प्रस्थिका,
5082,Substance,माचिका,
5083,Substance,बालमूलिका,
5084,Substance,केशीसहस्रा,
5085,Substance,मयूरविदला,
5086,State_of_disease,पक्व-अतीसार,
5087,Substance,तेजनी,
5088,Substance,तेजोह्वा,
5089,Substance,तेजवती,
5090,Substance,तेजस्विनी,
5091,Substance,कङ्गुनी,
5092,Substance,ज्योतिष्का,
5093,Substance,कटभी,
5094,Substance,ज्योतिष्मती,
5095,Substance,ककुन्दनी,
5096,Substance,लता,
5097,Substance,पिण्या,
5098,Substance,पारावतपदी,
5099,Substance,कुष्ठ,
5100,Substance,उत्पल,
5101,Substance,पारिभव्य,
5102,Substance,वाप्य,
5103,Substance,रोगाह्वय,
5104,Substance,पुष्कर,
5105,Substance,पौष्कर,
5106,Substance,पुष्करमूल,
5107,Substance,कुष्ठभेद,
5108,Substance,काश्मीर,
5109,Substance,पद्मपत्र,
5112,Substance,हैमवती,
5110,Substance,हिमावती,
5111,Substance,हेमक्षीरी,
5113,Substance,कटुपर्णी,
5114,Substance,पीतदुग्धा,
5115,Substance,हेमाह्वा,
5116,Root,चोक,
5117,Root,हेमाह्वा-मूल,
5121,Substance,शृङ्गी,
5118,Substance,विषाणिका,
5119,Substance,कुलीर,
5120,Substance,कर्कटशृङ्गी,
5122,Substance,कर्कटाख्या,
5123,Substance,चक्रा,
5124,Substance,अजशृङ्गी,
5125,Nija_roga,ऊर्ध्ववात,
5126,Substance,कुम्भिका,
5127,Substance,कैटर्य,
5128,Substance,सोमवल्क,
5129,Substance,कट्फल,
5131,Substance,भद्रा,
5130,Substance,भद्रवति,
5132,Substance,कुमुदिका,
5133,Substance,श्रीपर्णिका,
5134,Substance,ब्राह्मणयष्टिका,
5135,Substance,फञ्जी,
5136,Substance,पद्मा,
5137,Substance,भृगुभवा,
5138,Substance,भार्गी,
5139,Substance,हञ्जिका,
5140,Substance,खरशाक,
5141,Substance,अङ्गारवल्ली,
5142,Substance,ब्राह्मणी,
5143,Substance,भिन्नयोजिनी,
5144,Substance,गिरिभिद्,
5145,Substance,अश्मघ्न,
5146,Substance,पाषाणभेदक,
5147,Substance,अश्मभेद,
5148,Substance,कुञ्जरा,
5149,Substance,ताम्रपुष्पी,
5150,Substance,धातुपुष्पी,
5151,Substance,धातकी,
5152,Substance,वह्निज्वाला,
5153,Substance,बहुपुष्पी,
5154,Substance,सुभिक्षा,
5155,Substance,कालमेषिका,
5156,Substance,समङ्गा,
5157,Substance,जिङ्गी,
5158,Substance,विकसा,
5159,Substance,मञ्जिष्ठा,
5160,Substance,योजनवल्ली,
5161,Substance,भण्डी,
5162,Substance,भण्डीरी,
5163,Substance,मण्डूकपर्णी,
5164,Substance,रक्तयष्टिका,
5165,Substance,रक्ताङ्गी,
5166,Substance,काला,
5167,Substance,अरुणा,
5168,Substance,रसायनी,
5169,Substance,वस्त्ररञ्जिनी,
5170,Substance,मञ्जूषा,
5171,Substance,गण्डीरी,
5172,Substance,भण्डीतकी,
5173,Roga,अक्षिरुक्,
5174,Roga,योनिरुक्,
5175,Nija_roga,रक्तातीसार,
5176,Substance,वस्त्ररञ्जक,
5177,Substance,वह्निशिखा,
5178,Substance,कुसुम्भ,
5184,Substance,लाक्षा,
5179,Substance,जतु,
5180,Substance,वृक्षामय,
5181,Substance,याव,
5182,Substance,अलक्त,
5183,Substance,पलंकषा,
5185,Substance,हञ्जिका,
5187,Substance,अङ्गारवल्ली,
5188,Substance,ब्राह्मणी,
5186,Substance,खरशाखा,
5189,Nija_roga,व्यङ्ग,
5192,Substance,निशा,
5191,Substance,वरवर्णिनी,
5193,Substance,पीता,
5194,Substance,काञ्चनी,
5195,Substance,हट्टविलासिनी,
5196,Substance,योषित्प्रिया,
5197,Substance,हलदी,
5198,Substance,कृमिघ्नी,
5190,Substance,हरिद्रा,
5199,Substance,दार्वी,
5200,Substance,दारु,
5201,Substance,सुरभीदारु,
5202,Substance,आम्रगन्धा,
5203,Substance,सुरतारका,
5204,Substance,सुरीमत्,
5205,Substance,पद्मपत्रा,
5206,Substance,कर्पूरा,
5207,Gandha_property,आम्रगन्ध,
5208,Substance,अरण्यहलदी-कन्द,
5209,Substance,पर्जनि,
5210,Substance,पर्जन्या,
5211,Substance,दारुहरिद्रा,
5214,Substance,पीता,
5212,Substance,कटङ्कटेरी,
5213,Substance,पचम्पचा,
5215,Substance,कालेयक,
5216,Substance,कालीयक,
5217,Substance,पीतक,
5218,Substance,पीतदारु,
5219,Substance,हरिद्रु,
5220,Substance,पीतद्रु,
5223,Quantity,सम,
5221,Mixture_of_substance,दार्वी-क्वाथ-सह-सम-क्षीर,
5222,Kwaatha_kalpanaa,दार्वी-क्वाथ,
5224,Mixture_of_substance,पाद-पक्व-दार्वी-क्वाथ-सह-सम-क्षीर,
5225,Mixture_of_substance,घनीभूत-पाद-पक्व-दार्वी-क्वाथ-सह-सम-क्षीर,
5226,Substance,रसाञ्जन,
5227,Substance,नेत्र-हितकर-द्रव्य,
5228,Substance,तार्क्ष्यज,
5229,Substance,रसगर्भ,
5230,Substance,तार्क्ष्यशैल,
5231,Substance,सुपर्णिका,
5232,Substance,सोमराजी,
5233,Substance,बाकुची,
5234,Substance,अवल्गुज,
5237,Substance,कृष्णफला,
5235,Substance,पूतिफली,
5236,Substance,सोमा,
5238,Substance,शशिलेखा,
5239,Substance,कुष्ठघ्नी,
5240,Substance,कालमेषी,
5241,Substance,सोमवल्ली,
5243,Fruit,बाकुची-फल,
5244,Substance,मेषलोचन,
5245,Substance,दद्रुघ्न,
5246,Substance,प्रपुन्नाट,
5247,Substance,चक्रमर्द,
5248,Substance,पुन्नाट,
5249,Substance,चक्री,
5250,Substance,एडगज,
5251,Substance,पद्माट,
5252,Fruit,चक्रमर्द-फल,
5255,Substance,शृङ्गी,
5256,Substance,विश्वा,
5253,Substance,अरुणा,
5254,Substance,प्रतिविषा,
5257,Substance,अतिविषा,
5258,Substance,विषा,
5259,Substance,घुणवल्लभा,
5260,Substance,भङ्गुरा,
5261,Substance,उपविषा,
5262,Substance,शुक्लकन्दा,
5263,Substance,गालव,
5264,Substance,शावर,
5265,Substance,तिरीट,
5266,Substance,तिल्व,
5267,Substance,लोध्र,
5268,Substance,पट्टिकालोध्र,
5269,Substance,स्थूलवल्कल,
5270,Substance,क्रमुक,
5273,Substance,बृहत्पत्र,
5271,Substance,लाक्षाप्रसादन,
5272,Substance,पट्टी,
5274,Substance,जीर्णपत्र,
5275,Substance,महौषध,
5277,Substance,रसोन,
5276,Substance,उग्रगन्ध,
5278,Substance,लशुन,
5282,Substance,अरिष्ट,
5279,Substance,रसोनक,
5280,Substance,यवनेष्ट,
5281,Substance,म्लेच्छकन्द,
5284,Text,यदाऽमृतं वैनतेयो जहार सुरसत्तमात् तदा ततोऽपतद् विन्दुः स रसोनोऽभवद्भुवि,
5283,Text,तदा ततोऽपतद् विन्दुः स रसोनोऽभवद्भुवि,
5285,Leaf,रसोन-पत्र,
5286,Root,रसोन-मूल,
5287,Stalk_tip,रसोन-नालाग्र,
5288,Stalk,रसोन-नाल,
5289,Seed,रसोन-बीज,
5290,Roga,कुक्षिशूल,
5291,Nija_roga,दुर्नाम,
5292,Shaariirika_dosha,समीरण,
5293,Roga,अनलसाद,
5294,Individual,लशुनसेविन्,
5295,Vaari,नीर,
5296,Action_by_individual,रोष,
5297,Action_by_individual,व्यायाम,
5299,Substance,दुर्गन्ध,
5300,Substance,यवनेष्ट,
5298,Substance,मुखदूषक,
5301,Substance,पलाण्डु,
5302,Substance,अग्निक,
5303,Substance,अरुष्कर,
5304,Substance,अरुष्क,
5305,Substance,भल्लातक,
5306,Substance,शोफकृत्,
5307,Substance,वीरवृक्ष,
5308,Substance,भल्ली,
5309,Substance,अग्निमुखी,
5310,Fruit,भल्लातक-फल,
5311,Fruit,भल्लातक-पक्व-फल,
5312,Fruit_pulp,भल्लातक-फल-मज्जा,
5313,Stem,आरुष्कर-वृन्त,
5314,Roga,वह्निमान्द्य,
5316,Substance,विजया,
5315,Substance,जया,
5317,Substance,मादिनी,
5318,Substance,मातुलानी,
5319,Substance,गञ्जा,
5320,Substance,भङ्गा,
5321,Shaariira_kriyaa,वाक्,
5322,Roga,मोह,
5323,Substance,खसतिल,
5324,Substance,तिलभेद,
5325,Substance,खाखस,
5326,Fruit_peel,खाखस-फल-वल्कल,
5327,Fruit,खाखस-फल,
5328,Karma,धातु-शोषण,
5329,Qualifier,मुहुर्,
5330,Substance,अहिफेन,
5331,Substance,आफूक,
5332,Substance,खस-फल-क्षीर,
5333,Substance,खाखसतिल,
5334,Substance,खसबीज,
5335,Substance,सिन्धुज,
5336,Substance,मणिमन्थ,
5337,Substance,शीतशिव,
5338,Substance,रोमक,
